name,path,plasmocitos,nao_plasmocitos,fold,type
1692243678043,../data/processed/pascal_voc/1692243678043.xml,2,0,1,train
Cópia de Plasmócitos 25,../data/processed/pascal_voc/Cópia de Plasmócitos 25.xml,2,0,1,train
P_20221014_151942,../data/processed/pascal_voc/P_20221014_151942.xml,1,1,1,train
1692243680402,../data/processed/pascal_voc/1692243680402.xml,5,5,1,train
1692243680221,../data/processed/pascal_voc/1692243680221.xml,2,2,1,train
1692243679563,../data/processed/pascal_voc/1692243679563.xml,2,0,1,train
IMG01206,../data/processed/pascal_voc/IMG01206.xml,2,8,1,train
1692243679139,../data/processed/pascal_voc/1692243679139.xml,2,0,1,train
P_20221014_143625,../data/processed/pascal_voc/P_20221014_143625.xml,1,1,1,train
IMG00008,../data/processed/pascal_voc/IMG00008.xml,10,2,1,train
1692243678506,../data/processed/pascal_voc/1692243678506.xml,3,1,1,train
1692243678162,../data/processed/pascal_voc/1692243678162.xml,1,2,1,train
1692243678092,../data/processed/pascal_voc/1692243678092.xml,4,0,1,train
IMG_20230628_183653,../data/processed/pascal_voc/IMG_20230628_183653.xml,0,4,1,train
1692243678999,../data/processed/pascal_voc/1692243678999.xml,4,0,1,train
P_20221017_144951,../data/processed/pascal_voc/P_20221017_144951.xml,4,0,1,train
IMG_20230628_183313,../data/processed/pascal_voc/IMG_20230628_183313.xml,2,3,1,train
IMG_20230628_190055,../data/processed/pascal_voc/IMG_20230628_190055.xml,4,1,1,train
IMG_1929,../data/processed/pascal_voc/IMG_1929.xml,5,29,1,train
IMG_20230628_184643,../data/processed/pascal_voc/IMG_20230628_184643.xml,8,9,1,train
1692243678169,../data/processed/pascal_voc/1692243678169.xml,3,2,1,train
1692243680543,../data/processed/pascal_voc/1692243680543.xml,2,1,1,train
IMG_20230628_185441,../data/processed/pascal_voc/IMG_20230628_185441.xml,6,5,1,train
IMG_0563,../data/processed/pascal_voc/IMG_0563.xml,2,1,1,train
P_20221017_151819,../data/processed/pascal_voc/P_20221017_151819.xml,4,0,1,train
P_20221017_151603,../data/processed/pascal_voc/P_20221017_151603.xml,2,1,1,train
IMG01162,../data/processed/pascal_voc/IMG01162.xml,1,96,1,train
IMG_20230628_183855,../data/processed/pascal_voc/IMG_20230628_183855.xml,1,1,1,train
IMG_20230628_185519,../data/processed/pascal_voc/IMG_20230628_185519.xml,4,0,1,train
1692243678700,../data/processed/pascal_voc/1692243678700.xml,2,1,1,train
IMG01130,../data/processed/pascal_voc/IMG01130.xml,1,7,1,train
P_20221017_150128,../data/processed/pascal_voc/P_20221017_150128.xml,4,0,1,train
1692243678649,../data/processed/pascal_voc/1692243678649.xml,1,1,1,train
IMG_20230628_182716,../data/processed/pascal_voc/IMG_20230628_182716.xml,1,2,1,train
IMG01199,../data/processed/pascal_voc/IMG01199.xml,13,2,1,train
1692243678766,../data/processed/pascal_voc/1692243678766.xml,1,2,1,train
P_20221014_151318,../data/processed/pascal_voc/P_20221014_151318.xml,4,0,1,train
IMG01133,../data/processed/pascal_voc/IMG01133.xml,12,19,1,train
IMG00232,../data/processed/pascal_voc/IMG00232.xml,0,6,1,train
IMG_20230628_183027,../data/processed/pascal_voc/IMG_20230628_183027.xml,1,8,1,train
1692243678610,../data/processed/pascal_voc/1692243678610.xml,32,0,1,train
IMG_1931,../data/processed/pascal_voc/IMG_1931.xml,7,35,1,train
P_20221014_150432,../data/processed/pascal_voc/P_20221014_150432.xml,4,0,1,train
1692243678100,../data/processed/pascal_voc/1692243678100.xml,5,0,1,train
IMG_20230628_184155,../data/processed/pascal_voc/IMG_20230628_184155.xml,7,7,1,train
1692243678541,../data/processed/pascal_voc/1692243678541.xml,4,0,1,train
1692243678965,../data/processed/pascal_voc/1692243678965.xml,5,0,1,train
IMG_0546,../data/processed/pascal_voc/IMG_0546.xml,5,4,1,train
IMG_0574,../data/processed/pascal_voc/IMG_0574.xml,4,1,1,train
IMG00568,../data/processed/pascal_voc/IMG00568.xml,1,1,1,train
IMG00100,../data/processed/pascal_voc/IMG00100.xml,2,1,1,train
P_20221017_145610,../data/processed/pascal_voc/P_20221017_145610.xml,6,0,1,train
IMG_20230628_185508,../data/processed/pascal_voc/IMG_20230628_185508.xml,5,4,1,train
P_20221017_150830,../data/processed/pascal_voc/P_20221017_150830.xml,4,1,1,train
IMG_20230628_184940,../data/processed/pascal_voc/IMG_20230628_184940.xml,1,5,1,train
IMG_20230628_185642,../data/processed/pascal_voc/IMG_20230628_185642.xml,3,7,1,train
1692243679636,../data/processed/pascal_voc/1692243679636.xml,1,1,1,train
IMG_20230628_183841,../data/processed/pascal_voc/IMG_20230628_183841.xml,1,8,1,train
1692243679298,../data/processed/pascal_voc/1692243679298.xml,2,0,1,train
1692243680517,../data/processed/pascal_voc/1692243680517.xml,2,0,1,train
1692243678661,../data/processed/pascal_voc/1692243678661.xml,0,2,1,train
P_20221014_144121,../data/processed/pascal_voc/P_20221014_144121.xml,1,1,1,train
IMG_20230628_185009,../data/processed/pascal_voc/IMG_20230628_185009.xml,1,3,1,train
1692243679920,../data/processed/pascal_voc/1692243679920.xml,1,2,1,train
1692243680452,../data/processed/pascal_voc/1692243680452.xml,8,4,1,train
1692243679092,../data/processed/pascal_voc/1692243679092.xml,4,0,1,train
IMG_7022,../data/processed/pascal_voc/IMG_7022.xml,1,2,1,train
1692243678251,../data/processed/pascal_voc/1692243678251.xml,2,0,1,train
IMG_20230628_182644,../data/processed/pascal_voc/IMG_20230628_182644.xml,4,10,1,train
1692243678943,../data/processed/pascal_voc/1692243678943.xml,3,0,1,train
IMG01124,../data/processed/pascal_voc/IMG01124.xml,1,3,1,train
1692243678690,../data/processed/pascal_voc/1692243678690.xml,4,0,1,train
1692243679949,../data/processed/pascal_voc/1692243679949.xml,5,0,1,train
1692243678845,../data/processed/pascal_voc/1692243678845.xml,1,1,1,train
1692243680208,../data/processed/pascal_voc/1692243680208.xml,2,1,1,train
IMG_2328,../data/processed/pascal_voc/IMG_2328.xml,3,3,1,train
IMG_20230628_190102,../data/processed/pascal_voc/IMG_20230628_190102.xml,4,3,1,train
P_20221017_151954,../data/processed/pascal_voc/P_20221017_151954.xml,3,1,1,train
IMG_20230628_185201,../data/processed/pascal_voc/IMG_20230628_185201.xml,4,3,1,train
IMG01151,../data/processed/pascal_voc/IMG01151.xml,3,12,1,train
1692243678495,../data/processed/pascal_voc/1692243678495.xml,4,2,1,train
1692243678954,../data/processed/pascal_voc/1692243678954.xml,10,1,1,train
1692243678269,../data/processed/pascal_voc/1692243678269.xml,2,1,1,train
1692243679199,../data/processed/pascal_voc/1692243679199.xml,1,2,1,train
1692243678343,../data/processed/pascal_voc/1692243678343.xml,1,3,1,train
P_20221014_143533,../data/processed/pascal_voc/P_20221014_143533.xml,4,0,1,train
1692243680285,../data/processed/pascal_voc/1692243680285.xml,4,0,1,train
P_20221017_161058,../data/processed/pascal_voc/P_20221017_161058.xml,2,0,1,train
1692243679735,../data/processed/pascal_voc/1692243679735.xml,4,0,1,train
1692243679834,../data/processed/pascal_voc/1692243679834.xml,0,4,1,train
1692243678371,../data/processed/pascal_voc/1692243678371.xml,1,1,1,train
IMG01183,../data/processed/pascal_voc/IMG01183.xml,1,6,1,train
1692243679524,../data/processed/pascal_voc/1692243679524.xml,4,0,1,train
P_20221017_161315,../data/processed/pascal_voc/P_20221017_161315.xml,4,0,1,train
1692243677895,../data/processed/pascal_voc/1692243677895.xml,1,1,1,train
1692243679080,../data/processed/pascal_voc/1692243679080.xml,2,2,1,train
IMG_20230628_183832,../data/processed/pascal_voc/IMG_20230628_183832.xml,10,17,1,train
1692243678390,../data/processed/pascal_voc/1692243678390.xml,1,1,1,train
IMG_20230628_185942,../data/processed/pascal_voc/IMG_20230628_185942.xml,4,2,1,train
1692243678910,../data/processed/pascal_voc/1692243678910.xml,4,0,1,train
1692243679700,../data/processed/pascal_voc/1692243679700.xml,2,0,1,train
IMG_20230628_185209,../data/processed/pascal_voc/IMG_20230628_185209.xml,9,9,1,train
IMG_20230628_183648,../data/processed/pascal_voc/IMG_20230628_183648.xml,0,15,1,train
IMG_1935,../data/processed/pascal_voc/IMG_1935.xml,7,39,1,train
P_20221017_150059,../data/processed/pascal_voc/P_20221017_150059.xml,4,0,1,train
IMG_20230628_184444,../data/processed/pascal_voc/IMG_20230628_184444.xml,6,7,1,train
IMG_20230628_184718,../data/processed/pascal_voc/IMG_20230628_184718.xml,5,5,1,train
1692243678149,../data/processed/pascal_voc/1692243678149.xml,4,0,1,train
IMG_0633,../data/processed/pascal_voc/IMG_0633.xml,8,7,1,train
1692243679584,../data/processed/pascal_voc/1692243679584.xml,3,0,1,train
IMG_20230628_183615,../data/processed/pascal_voc/IMG_20230628_183615.xml,4,0,1,train
IMG_20230628_185730,../data/processed/pascal_voc/IMG_20230628_185730.xml,4,0,1,train
IMG_20230628_184507,../data/processed/pascal_voc/IMG_20230628_184507.xml,3,2,1,train
IMG_20230628_190454,../data/processed/pascal_voc/IMG_20230628_190454.xml,4,2,1,train
1692243679911,../data/processed/pascal_voc/1692243679911.xml,0,4,1,train
IMG_20230628_182915,../data/processed/pascal_voc/IMG_20230628_182915.xml,3,9,1,train
P_20221017_150455,../data/processed/pascal_voc/P_20221017_150455.xml,2,0,1,train
P_20221017_144929,../data/processed/pascal_voc/P_20221017_144929.xml,1,1,1,train
IMG_20230628_183524,../data/processed/pascal_voc/IMG_20230628_183524.xml,1,1,1,train
IMG_1937,../data/processed/pascal_voc/IMG_1937.xml,11,49,1,train
IMG_20230628_183742,../data/processed/pascal_voc/IMG_20230628_183742.xml,3,4,1,train
IMG01129,../data/processed/pascal_voc/IMG01129.xml,1,8,1,train
1692243677950,../data/processed/pascal_voc/1692243677950.xml,4,0,1,train
IMG_0538,../data/processed/pascal_voc/IMG_0538.xml,5,1,1,train
IMG01120,../data/processed/pascal_voc/IMG01120.xml,1,5,1,train
IMG00010,../data/processed/pascal_voc/IMG00010.xml,8,2,1,train
IMG_20230628_185310,../data/processed/pascal_voc/IMG_20230628_185310.xml,2,0,1,train
IMG_0514,../data/processed/pascal_voc/IMG_0514.xml,3,4,1,train
1692243679793,../data/processed/pascal_voc/1692243679793.xml,4,0,1,train
1692243679186,../data/processed/pascal_voc/1692243679186.xml,4,0,1,train
1692243679616,../data/processed/pascal_voc/1692243679616.xml,1,1,1,train
1692243678789,../data/processed/pascal_voc/1692243678789.xml,2,4,1,train
1692243678601,../data/processed/pascal_voc/1692243678601.xml,2,1,1,train
P_20221017_150542,../data/processed/pascal_voc/P_20221017_150542.xml,2,1,1,train
1692243680160,../data/processed/pascal_voc/1692243680160.xml,3,1,1,train
IMG_20230628_184900,../data/processed/pascal_voc/IMG_20230628_184900.xml,3,4,1,train
IMG_20230628_184450,../data/processed/pascal_voc/IMG_20230628_184450.xml,5,5,1,train
1692243678801,../data/processed/pascal_voc/1692243678801.xml,4,0,1,train
P_20221017_145002,../data/processed/pascal_voc/P_20221017_145002.xml,2,0,1,train
IMG_20230628_183509,../data/processed/pascal_voc/IMG_20230628_183509.xml,2,2,1,train
IMG_20230628_183901,../data/processed/pascal_voc/IMG_20230628_183901.xml,5,2,1,train
IMG_20230628_183809,../data/processed/pascal_voc/IMG_20230628_183809.xml,5,2,1,train
1692243678334,../data/processed/pascal_voc/1692243678334.xml,2,0,1,train
IMG_20230628_182816,../data/processed/pascal_voc/IMG_20230628_182816.xml,7,4,1,train
IMG_20230628_183932,../data/processed/pascal_voc/IMG_20230628_183932.xml,4,0,1,train
1692243680298,../data/processed/pascal_voc/1692243680298.xml,7,0,1,train
IMG_20230628_184535,../data/processed/pascal_voc/IMG_20230628_184535.xml,2,11,1,train
1692243679438,../data/processed/pascal_voc/1692243679438.xml,3,5,1,train
IMG_0343,../data/processed/pascal_voc/IMG_0343.xml,9,7,1,train
1692243679221,../data/processed/pascal_voc/1692243679221.xml,4,0,1,train
IMG01137,../data/processed/pascal_voc/IMG01137.xml,1,6,1,train
IMG_0499,../data/processed/pascal_voc/IMG_0499.xml,2,2,1,train
IMG_20230628_184710,../data/processed/pascal_voc/IMG_20230628_184710.xml,7,9,1,train
1692243678117,../data/processed/pascal_voc/1692243678117.xml,3,1,1,train
1692243678125,../data/processed/pascal_voc/1692243678125.xml,2,3,1,train
1692243679826,../data/processed/pascal_voc/1692243679826.xml,2,2,1,train
1692243677903,../data/processed/pascal_voc/1692243677903.xml,1,1,1,train
IMG_20230628_183823,../data/processed/pascal_voc/IMG_20230628_183823.xml,1,1,1,train
1692243678813,../data/processed/pascal_voc/1692243678813.xml,2,1,1,train
1692243679426,../data/processed/pascal_voc/1692243679426.xml,4,0,1,train
1692243677937,../data/processed/pascal_voc/1692243677937.xml,2,1,1,train
1692243678711,../data/processed/pascal_voc/1692243678711.xml,2,2,1,train
IMG01127,../data/processed/pascal_voc/IMG01127.xml,1,6,1,train
IMG_1231,../data/processed/pascal_voc/IMG_1231.xml,10,22,1,train
1692243679414,../data/processed/pascal_voc/1692243679414.xml,7,1,1,train
P_20221017_153525,../data/processed/pascal_voc/P_20221017_153525.xml,4,0,1,train
1692243680259,../data/processed/pascal_voc/1692243680259.xml,5,1,1,train
1692243679868,../data/processed/pascal_voc/1692243679868.xml,1,2,1,train
1692243679253,../data/processed/pascal_voc/1692243679253.xml,1,2,1,train
P_20221017_153705,../data/processed/pascal_voc/P_20221017_153705.xml,1,1,1,train
P_20221017_151847,../data/processed/pascal_voc/P_20221017_151847.xml,1,1,1,train
P_20221017_145632,../data/processed/pascal_voc/P_20221017_145632.xml,4,0,1,train
IMG_0762,../data/processed/pascal_voc/IMG_0762.xml,1,1,1,train
IMG_20230628_184215,../data/processed/pascal_voc/IMG_20230628_184215.xml,5,7,1,train
1692243679553,../data/processed/pascal_voc/1692243679553.xml,3,0,1,train
1692243680001,../data/processed/pascal_voc/1692243680001.xml,8,0,1,train
IMG_20230628_185420,../data/processed/pascal_voc/IMG_20230628_185420.xml,1,2,1,train
1692243678004,../data/processed/pascal_voc/1692243678004.xml,4,1,1,train
IMG01159,../data/processed/pascal_voc/IMG01159.xml,4,15,2,val
IMG_20230628_182734,../data/processed/pascal_voc/IMG_20230628_182734.xml,1,3,2,val
P_20221014_145157,../data/processed/pascal_voc/P_20221014_145157.xml,4,0,2,val
IMG_1919,../data/processed/pascal_voc/IMG_1919.xml,1,10,2,val
IMG00907,../data/processed/pascal_voc/IMG00907.xml,1,8,2,val
P_20221014_143350,../data/processed/pascal_voc/P_20221014_143350.xml,1,1,2,val
IMG_20230628_184923,../data/processed/pascal_voc/IMG_20230628_184923.xml,6,12,2,val
1692243677995,../data/processed/pascal_voc/1692243677995.xml,2,1,2,val
IMG_20230628_183922,../data/processed/pascal_voc/IMG_20230628_183922.xml,5,13,2,val
IMG_0349,../data/processed/pascal_voc/IMG_0349.xml,9,4,2,val
IMG_20230628_185151,../data/processed/pascal_voc/IMG_20230628_185151.xml,3,1,2,val
1692243679276,../data/processed/pascal_voc/1692243679276.xml,2,1,2,val
1692243680365,../data/processed/pascal_voc/1692243680365.xml,3,2,2,val
1692243677966,../data/processed/pascal_voc/1692243677966.xml,4,0,2,val
IMG00085,../data/processed/pascal_voc/IMG00085.xml,2,13,2,val
P_20221014_150005,../data/processed/pascal_voc/P_20221014_150005.xml,4,0,2,val
1692243678027,../data/processed/pascal_voc/1692243678027.xml,3,2,2,val
IMG_0649,../data/processed/pascal_voc/IMG_0649.xml,3,17,2,val
1692243679850,../data/processed/pascal_voc/1692243679850.xml,1,2,2,val
IMG_20230628_182857,../data/processed/pascal_voc/IMG_20230628_182857.xml,2,8,2,val
IMG00006,../data/processed/pascal_voc/IMG00006.xml,13,2,2,val
1692243678218,../data/processed/pascal_voc/1692243678218.xml,1,2,2,val
IMG_0050,../data/processed/pascal_voc/IMG_0050.xml,3,20,2,val
IMG_20230628_190124,../data/processed/pascal_voc/IMG_20230628_190124.xml,3,3,2,val
IMG_20230628_183120,../data/processed/pascal_voc/IMG_20230628_183120.xml,2,6,2,val
IMG_20230628_190048,../data/processed/pascal_voc/IMG_20230628_190048.xml,3,0,2,val
1692243679047,../data/processed/pascal_voc/1692243679047.xml,1,1,2,val
P_20221017_150415,../data/processed/pascal_voc/P_20221017_150415.xml,1,1,2,val
IMG_20230628_185755,../data/processed/pascal_voc/IMG_20230628_185755.xml,2,1,2,val
IMG00083,../data/processed/pascal_voc/IMG00083.xml,8,5,2,val
1692243680184,../data/processed/pascal_voc/1692243680184.xml,1,1,2,val
1692243678482,../data/processed/pascal_voc/1692243678482.xml,4,1,2,val
1692243680119,../data/processed/pascal_voc/1692243680119.xml,3,0,2,val
P_20221017_161510,../data/processed/pascal_voc/P_20221017_161510.xml,2,3,2,val
IMG_20230628_190007,../data/processed/pascal_voc/IMG_20230628_190007.xml,6,6,2,val
1692243680311,../data/processed/pascal_voc/1692243680311.xml,5,1,2,val
P_20221014_144924,../data/processed/pascal_voc/P_20221014_144924.xml,3,0,2,val
1692243679606,../data/processed/pascal_voc/1692243679606.xml,4,0,2,val
IMG00247,../data/processed/pascal_voc/IMG00247.xml,4,6,2,val
1692243679319,../data/processed/pascal_voc/1692243679319.xml,1,1,2,val
IMG_20230628_183635,../data/processed/pascal_voc/IMG_20230628_183635.xml,1,4,2,val
P_20221014_145331,../data/processed/pascal_voc/P_20221014_145331.xml,1,1,2,val
IMG01204,../data/processed/pascal_voc/IMG01204.xml,9,12,2,val
IMG00003,../data/processed/pascal_voc/IMG00003.xml,14,9,2,val
1692243679331,../data/processed/pascal_voc/1692243679331.xml,1,2,2,val
1692243678381,../data/processed/pascal_voc/1692243678381.xml,4,1,2,val
IMG_20230628_183729,../data/processed/pascal_voc/IMG_20230628_183729.xml,4,0,2,val
IMG00238,../data/processed/pascal_voc/IMG00238.xml,3,13,2,val
IMG01136,../data/processed/pascal_voc/IMG01136.xml,1,10,2,val
1692243677913,../data/processed/pascal_voc/1692243677913.xml,2,0,2,val
P_20221017_151640,../data/processed/pascal_voc/P_20221017_151640.xml,1,1,2,val
IMG_20230628_184637,../data/processed/pascal_voc/IMG_20230628_184637.xml,2,2,2,val
1692243679801,../data/processed/pascal_voc/1692243679801.xml,1,1,2,val
1692243679534,../data/processed/pascal_voc/1692243679534.xml,0,4,2,train
IMG01148,../data/processed/pascal_voc/IMG01148.xml,5,29,2,test
1692243679860,../data/processed/pascal_voc/1692243679860.xml,0,4,2,test
IMG_20230628_185536,../data/processed/pascal_voc/IMG_20230628_185536.xml,4,9,2,test
1692243679595,../data/processed/pascal_voc/1692243679595.xml,4,0,2,test
P_20221014_151449,../data/processed/pascal_voc/P_20221014_151449.xml,4,0,2,test
IMG_20230628_183000,../data/processed/pascal_voc/IMG_20230628_183000.xml,1,6,2,test
IMG_20230628_185656,../data/processed/pascal_voc/IMG_20230628_185656.xml,4,0,2,test
1692243679402,../data/processed/pascal_voc/1692243679402.xml,1,1,2,test
IMG_20230628_184909,../data/processed/pascal_voc/IMG_20230628_184909.xml,1,4,2,test
1692243679961,../data/processed/pascal_voc/1692243679961.xml,16,3,2,test
1692243677959,../data/processed/pascal_voc/1692243677959.xml,1,1,2,test
1692243679493,../data/processed/pascal_voc/1692243679493.xml,4,0,2,test
1692243679764,../data/processed/pascal_voc/1692243679764.xml,4,0,2,test
IMG_20230628_185926,../data/processed/pascal_voc/IMG_20230628_185926.xml,4,2,2,test
P_20221017_150842,../data/processed/pascal_voc/P_20221017_150842.xml,1,1,2,test
